id,product_name,product_price,Rate,Review,Summary,Sentiment
To5CjntVFawXM_hpAhvVdQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,very much impressed with boat it is not totally soundproof but yes it is a good deal i purchased for 1500 so i am satisfied with it,positive
I4bSn5gXsHuSPu7L-d_8nQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,must buy!,better than expected good sound quality good bass good battery life best at this price range,positive
IWwt0vm8lYbVoyGSPd2Z9A,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific,it is the most amazing product purchased by me online great design great build amazing soundbass got it for just 1400 on sale couldnt have asked for something better great value for money product battery backup is the best,positive
wqIB7hUTQnCswJV4UyYyEQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,simply awesome,good battery backup and built quality sound quality is really good i must say bass is good if the song quality is high or depending on d songs little bit heavy big,positive
EWMwV5V9BxNs_U6nNVMeqw,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,nice product,very nice product with good sound and bass connectivity is good and also the make of the product is nice worth buying,positive
EXmWz2eaKTGNIf3FJUlVZA,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,pretty good,awesome sound quality superb bass nice build quality battery backup have to checknice looks proper packing,positive
OE5nAmaSVaopeRS1Cs9Kuw,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,worth the money,worth for moneyboth connectivity has pros n consin bluetooth bass is quite less than wired hands free buttons are workingin wired handsfree buttons are not working but sound is really good in wired mode,positive
k76odRRsXPErPzB0gjn-3g,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,wonderful,has a very clear sounds which allows you to hear even faint background music the bass is good not to powerful but still acceptable has a very good battery backup i received upto 1112 hours great product,positive
01cEFI5Pq_RyEwM3GSTopQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,wonderful,good design and quality of sound completed cover the ear on ear typelight indication for on and off not sound like boat rockers 400 finally happy but if folding is also present then its easy to carry it without damage,positive
oYLfNKc6Q_XKG9ixiMiumQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,excellent sound very comfortable light weight sound quality is great love it so much built quality is excellent and so so much to write,positive
BVo6wBuFwPH3QVqs8-JEDQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,simply awesome,after using this product for 10 days i found this product is a awesome one battery backup is excellent after using for 10 days around 2 hour a day only 70 percent of battery is discharged sound quality is good bass is also good but that could be better bluetooth range is also good hope this will help u thank u,positive
bc-lE-wGVAsUrX-kJhtY-Q,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,the headphones have a great bass and the battery capacity is enough if you use the headphone for a week 2 hrs a day the headphones are great for gaming purpose the built quality could have been better thumbs up from my side,positive
a29C6sg39V2HP_tq3m8nEw,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,worth the money,these are great headphones with good sound clarity and adequate bass the only thing which i found bothersome are the keys on the right side which are a bit loose and creates a buzzing sound when tracks with heavy bass are being played overall the product has a nice built quality offers quick connectivity and is worth the money,positive
sN1D1gv_m-KflQ-PlCUbRQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,wonderful,this is good for gaming but not for songs bcz the the deepness which need for a song is missing in this headset but the battery back up is osm and osm built quality is good and sound is clear and mic is just awesome,positive
duHUQFn7K-Ybs1rPI4AOEQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,terrific purchase,an excellent product from boat loved it amazing sound quality great looks,positive
VRxelK__tuQD0KBxx2LzeQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,simply awesome,flipkart took 11 days to deliver the headphone not expected about the headphone its nice good build quality nice sound quality and also good battery life go for it,positive
lK35BgpjOMXwchPzqYWomg,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,highly recommended,at this price i think its one of the best probably the best product you can havethe sound quality is pretty awesome base is also good more of all the price tag is awesome,positive
NtmLlKfCFfM0K5j6WWKxQA,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,excellent,the delivery was excellent and the boat quality is best all around the world so i give it 5 star all efforts are are good,positive
EuNV8_SReV_3KeET2Ums6A,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,amazing product really in love with this headphone bass is just awesome and as mantioned about crystal clear sound its really crystal clear,positive
6vKgpermKi8PNDYD5mkpKQ,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,decent product,not worth the money very low bass but comfortable rockers 410 is better than this one in terms of bass but the comfort youll not get there this one has a better microphone than the 410 so if you need better sound experience go for 410 if you need comfort and a good mic go for this one you cannot fold this also which you can in 410,positive
Cr2JNnewX53TYd9w6qw6Jw,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,does the job,should work on good colours as all choices available look really bad plus its not very easy to fit and gives some pain after long use the best thing about it is its battery backup using it daily for at least an hour for last one week but dont need to charge it yet the sound quality is okay types if you are very particular about sound and bass then avoid it but you cant expect much in this price range as well,positive
#NAME?,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,really nice,i got it in 1499 i am mad sure that i cant get better headphones than it in this price range although its not foldable but its plastic looks premium and very long lasting sound quality and clarity is also very good so why do you think more open flipkart and order it it s my 2nd gf also it will impress you after using a month i am reviewing 1in this price range none can beat its battery life 2its thumpin,positive
xL7H-eMQDE-y23VL7MpLsA,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,mind-blowing purchase,really good headphonespros1 the battery never dies even after a week2 good bass provided your device has good bass settings3 has hd sound and its crystal clear4 good for considerable usage5 the bluetooth 41 connection is strong and superb6 comfortable ear cupscons1 the design seems quite fragile though2 upon long hour usage it might give you slight discomfort on your ears but thats ok,positive
AqbgC7Gul5Es1rRzGNLDFA,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,worth every penny,product is awesome with amazing sound quality battery backup is very good as of now should wait and see if you he same performance continues,positive
4ic-c1LquBiT0IuvKXuEyw,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,4,wonderful,amazing lookgreat soundhigh quality basseverything is great except its ear cuffs its not in proper shape and somewhat bigger than normal headphones otherwise look is fantasticbut u cant wear it more than 30 min orelse ear hurts,positive
jEWfxxA_kjeJE_Z_ku3zLA,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,awesome,im writing this review after using it for more than a monthbefore using product i have used sennheiser cx 275s headphone in the market if there is any product in this price range who can give a tough fight to the giant sennheiser brand is one and only boatbasically it is a overhead phone with the big size which will cover your ear completely initially if you feel uneasy with this product please do not giveup you will feel it comfortable after 23 dayssound quality of this produc,positive
9mfec4ySQpW8doGs3FUP2Q,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,loved it! absolutely awesome product.,i purchased this product on big billion day sale but i have had my eyes on it from quite a while it reached to me today morning and guess what loved it i had been using boat earphones of my friend and when i was completely satisfied with the brand i decided to go for more products of boat and that is when i set my eyes on rockerz 510 for the first time i have been listening songs in it for a few hours now and i absolutely love it i hope it continues to be as incredible in upcoming days,positive
Dka36Pw7ibbHV6xIimQAOg,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,5,wonderful,oh man seriously are you kidding me unbeatable at such price tag a complete beast being a professional singer im very concious choosing bass in headphones my search ends on this product my fav headphone company boat now onwards loving it,positive
Tt6DYs0TyERWHWW5xiRL_A,"boAt Rockerz 510 Super Extra Bass Bluetooth Headset??????(Molten Orange, On the Ear)",1199,3,does the job,nice headphonesuper base rocking stylem really impressed with this headphonebut main reason is its mike not works properly in calling the receive end not receive my voice properly intrupt voice,positive
